stageName,frequencyHz,sourceChain,destinationChain,magnitudeDb,phaseDegrees
post-PA,39062.5,1,0,-18.500930552782396,51.116559978242144
post-PA,39062.5,0,1,-11.252754401277805,-21.482743590714467
post-PA,39062.5,1,1,0.0,0.0
post-PA,78125.0,0,0,0.0,0.0
post-PA,78125.0,1,0,-18.50279670871079,50.639615390163584
post-PA,78125.0,0,1,-11.251362620106812,-21.717234188708915
post-PA,78125.0,1,1,0.0,0.0
post-PA,117187.5,0,0,0.0,0.0
post-PA,117187.5,1,0,-18.50465248336468,50.16272189117354
post-PA,117187.5,0,1,-11.249993765916226,-21.951742410041778
post-PA,117187.5,1,1,0.0,0.0
post-PA,156250.0,0,0,0.0,0.0
post-PA,156250.0,1,0,-18.50649783650122,49.68587888993481
post-PA,156250.0,0,1,-11.248647839873385,-22.186267941436814
post-PA,156250.0,1,1,0.0,0.0
post-PA,195312.5,0,0,0.0,0.0
post-PA,195312.5,1,0,-18.508332728190368,49.20908579338208
post-PA,195312.5,0,1,-11.247324843107888,-22.420810469755214
post-PA,195312.5,1,1,0.0,0.0
post-PA,234375.0,0,0,0.0,0.0
post-PA,234375.0,1,0,-18.51015711881696,48.7323420067352
post-PA,234375.0,0,1,-11.24602477671168,-22.655369681993495
post-PA,234375.0,1,1,0.0,0.0
post-PA,273437.5,0,0,0.0,0.0
post-PA,273437.5,1,0,-18.511970969082835,48.255646933512566
post-PA,273437.5,0,1,-11.244747641739153,-22.889945265281582
post-PA,273437.5,1,1,0.0,0.0
post-PA,312500.0,0,0,0.0,0.0
post-PA,312500.0,1,0,-18.513774240008917,47.77899997554463
post-PA,312500.0,0,1,-11.243493439207246,-23.124536906880756
post-PA,312500.0,1,1,0.0,0.0
post-PA,351562.5,0,0,0.0,0.0
post-PA,351562.5,1,0,-18.515566892937283,47.30240053298753
post-PA,351562.5,0,1,-11.242262170095534,-23.359144294181643
post-PA,351562.5,1,1,0.0,0.0
post-PA,390625.0,0,0,0.0,0.0
post-PA,390625.0,1,0,-18.51734888953321,46.82584800433684
post-PA,390625.0,0,1,-11.241053835346316,-23.593767114702217
post-PA,390625.0,1,1,0.0,0.0
post-PA,429687.5,0,0,0.0,0.0
post-PA,429687.5,1,0,-18.519120191787238,46.34934178644156
post-PA,429687.5,0,1,-11.239868435864715,-23.8284050560858
post-PA,429687.5,1,1,0.0,0.0
post-PA,468750.0,0,0,0.0,0.0
post-PA,468750.0,1,0,-18.520880762017143,45.87288127451807
post-PA,468750.0,0,1,-11.238705972518767,-24.063057806099025
post-PA,468750.0,1,1,0.0,0.0
post-PA,507812.5,0,0,0.0,0.0
post-PA,507812.5,1,0,-18.52263056287001,45.39646586216433
post-PA,507812.5,0,1,-11.237566446139493,-24.29772505262989
post-PA,507812.5,1,1,0.0,0.0
post-PA,546875.0,0,0,0.0,0.0
post-PA,546875.0,1,0,-18.524369557324178,44.92009494137417
post-PA,546875.0,0,1,-11.236449857521,-24.532406483685683
post-PA,546875.0,1,1,0.0,0.0
post-PA,585937.5,0,0,0.0,0.0
post-PA,585937.5,1,0,-18.526097708691225,44.4437679025517
post-PA,585937.5,0,1,-11.235356207420555,-24.767101787391027
post-PA,585937.5,1,1,0.0,0.0
post-PA,625000.0,0,0,0.0,0.0
post-PA,625000.0,1,0,-18.527814980617944,43.967484134525954
post-PA,625000.0,0,1,-11.234285496558664,-25.001810651985835
post-PA,625000.0,1,1,0.0,0.0
post-PA,664062.5,0,0,0.0,0.0
post-PA,664062.5,1,0,-18.529521337088262,43.4912430245654
post-PA,664062.5,0,1,-11.233237725619162,-25.236532765823345
post-PA,664062.5,1,1,0.0,0.0
post-PA,703125.0,0,0,0.0,0.0
post-PA,703125.0,1,0,-18.531216742425176,43.01504395839291
post-PA,703125.0,0,1,-11.232212895249283,-25.471267817368066
post-PA,703125.0,1,1,0.0,0.0
post-PA,742187.5,0,0,0.0,0.0
post-PA,742187.5,1,0,-18.532901161292664,42.53888632020061
post-PA,742187.5,0,1,-11.23121100605973,-25.70601549519385
post-PA,742187.5,1,1,0.0,0.0
post-PA,781250.0,0,0,0.0,0.0
post-PA,781250.0,1,0,-18.534574558697564,42.062769492664934
post-PA,781250.0,0,1,-11.230232058624765,-25.940775487981785
post-PA,781250.0,1,1,0.0,0.0
post-PA,820312.5,0,0,0.0,0.0
post-PA,820312.5,1,0,-18.536236899991454,41.586692856961825
post-PA,820312.5,0,1,-11.229276053482257,-26.17554748451829
post-PA,820312.5,1,1,0.0,0.0
post-PA,859375.0,0,0,0.0,0.0
post-PA,859375.0,1,0,-18.537888150872522,41.11065579278199
post-PA,859375.0,0,1,-11.228342991133779,-26.410331173693038
post-PA,859375.0,1,1,0.0,0.0
post-PA,898437.5,0,0,0.0,0.0
post-PA,898437.5,1,0,-18.539528277387365,40.63465767834639
post-PA,898437.5,0,1,-11.227432872044654,-26.64512624449702
post-PA,898437.5,1,1,0.0,0.0
post-PA,937500.0,0,0,0.0,0.0
post-PA,937500.0,1,0,-18.541157245932844,40.158697890421735
post-PA,937500.0,0,1,-11.226545696644038,-26.879932386020474
post-PA,937500.0,1,1,0.0,0.0
post-PA,976562.5,0,0,0.0,0.0
post-PA,976562.5,1,0,-18.542775023257864,39.68277580433614
post-PA,976562.5,0,1,-11.225681465324971,-27.11474928745093
post-PA,976562.5,1,1,0.0,0.0
post-PA,1015625.0,0,0,0.0,0.0
post-PA,1015625.0,1,0,-18.544381576465174,39.20689079399491
post-PA,1015625.0,0,1,-11.224840178444449,-27.349576638071195
post-PA,1015625.0,1,1,0.0,0.0
post-PA,1054687.5,0,0,0.0,0.0
post-PA,1054687.5,1,0,-18.5459768730131,38.731042231896446
post-PA,1054687.5,0,1,-11.224021836323478,-27.58441412725735
post-PA,1054687.5,1,1,0.0,0.0
post-PA,1093750.0,0,0,0.0,0.0
post-PA,1093750.0,1,0,-18.547560880717317,38.255229489148256
post-PA,1093750.0,0,1,-11.223226439247147,-27.81926144447675
post-PA,1093750.0,1,1,0.0,0.0
post-PA,1132812.5,0,0,0.0,0.0
post-PA,1132812.5,1,0,-18.54913356775256,37.779451935483024
post-PA,1132812.5,0,1,-11.222453987464664,-28.054118279286044
post-PA,1132812.5,1,1,0.0,0.0
post-PA,1171875.0,0,0,0.0,0.0
post-PA,1171875.0,1,0,-18.550694902654342,37.30370893927494
post-PA,1171875.0,0,1,-11.22170448118943,-28.288984321329114
post-PA,1171875.0,1,1,0.0,0.0
post-PA,1210937.5,0,0,0.0,0.0
post-PA,1210937.5,1,0,-18.55224485432061,36.82799986755599
post-PA,1210937.5,0,1,-11.220977920599083,-28.523859260335172
post-PA,1210937.5,1,1,0.0,0.0
post-PA,1250000.0,0,0,0.0,0.0
post-PA,1250000.0,1,0,-18.553783392013447,36.352324086032425
post-PA,1250000.0,0,1,-11.220274305835556,-28.758742786116677
post-PA,1250000.0,1,1,0.0,0.0
post-PA,1289062.5,0,0,0.0,0.0
post-PA,1289062.5,1,0,-18.555310485360682,35.87668095910136
post-PA,1289062.5,0,1,-11.219593637005119,-28.993634588567357
post-PA,1289062.5,1,1,0.0,0.0
post-PA,1328125.0,0,0,0.0,0.0
post-PA,1328125.0,1,0,-18.55682610435756,35.40106984986739
post-PA,1328125.0,0,1,-11.218935914178443,-29.228534357660276
post-PA,1328125.0,1,1,0.0,0.0
post-PA,1367187.5,0,0,0.0,0.0
post-PA,1367187.5,1,0,-18.558330219368294,34.92549012015948
post-PA,1367187.5,0,1,-11.218301137390627,-29.46344178344574
post-PA,1367187.5,1,1,0.0,0.0
post-PA,1406250.0,0,0,0.0,0.0
post-PA,1406250.0,1,0,-18.559822801127684,34.44994113054781
post-PA,1406250.0,0,1,-11.217689306641251,-29.698356556049358
post-PA,1406250.0,1,1,0.0,0.0
post-PA,1445312.5,0,0,0.0,0.0
post-PA,1445312.5,1,0,-18.56130382074268,33.974422240360724
post-PA,1445312.5,0,1,-11.21710042189443,-29.933278365670038
post-PA,1445312.5,1,1,0.0,0.0
post-PA,1484375.0,0,0,0.0,0.0
post-PA,1484375.0,1,0,-18.562773249693905,33.49893280770192
post-PA,1484375.0,0,1,-11.216534483078837,-30.168206902577992
post-PA,1484375.0,1,1,0.0,0.0
post-PA,1523437.5,0,0,0.0,0.0
post-PA,1523437.5,1,0,-18.564231059837194,33.023472189467626
post-PA,1523437.5,0,1,-11.215991490087758,-30.403141857112733
post-PA,1523437.5,1,1,0.0,0.0
post-PA,1562500.0,0,0,0.0,0.0
post-PA,1562500.0,1,0,-18.56567722340508,32.54803974136391
post-PA,1562500.0,0,1,-11.215471442779116,-30.638082919681082
post-PA,1562500.0,1,1,0.0,0.0
post-PA,1601562.5,0,0,0.0,0.0
post-PA,1601562.5,1,0,-18.567111713008288,32.072634817924104
post-PA,1601562.5,0,1,-11.214974340975516,-30.873029780755203
post-PA,1601562.5,1,1,0.0,0.0
post-PA,1640625.0,0,0,0.0,0.0
post-PA,1640625.0,1,0,-18.568534501637174,31.59725677252625
post-PA,1640625.0,0,1,-11.21450018446428,-31.107982130870553
post-PA,1640625.0,1,1,0.0,0.0
post-PA,1679687.5,0,0,0.0,0.0
post-PA,1679687.5,1,0,-18.569945562663182,31.121904957410845
post-PA,1679687.5,0,1,-11.214048972997478,-31.34293966062396
post-PA,1679687.5,1,1,0.0,0.0
post-PA,1718750.0,0,0,0.0,0.0
post-PA,1718750.0,1,0,-18.571344869840228,30.646578723698376
post-PA,1718750.0,0,1,-11.213620706291952,-31.577902060671555
post-PA,1718750.0,1,1,0.0,0.0
post-PA,1757812.5,0,0,0.0,0.0
post-PA,1757812.5,1,0,-18.57273239730612,30.171277421407268
post-PA,1757812.5,0,1,-11.213215384029354,-31.812869021726886
post-PA,1757812.5,1,1,0.0,0.0
post-PA,1796875.0,0,0,0.0,0.0
post-PA,1796875.0,1,0,-18.574108119583904,29.696000399471696
post-PA,1796875.0,0,1,-11.212833005856165,-32.04784023455879
post-PA,1796875.0,1,1,0.0,0.0
post-PA,1835937.5,0,0,0.0,0.0
post-PA,1835937.5,1,0,-18.575472011583216,29.220747005759556
post-PA,1835937.5,0,1,-11.212473571383727,-32.28281538998954
post-PA,1835937.5,1,1,0.0,0.0
post-PA,1875000.0,0,0,0.0,0.0
post-PA,1875000.0,1,0,-18.576824048601623,28.745516587090655
post-PA,1875000.0,0,1,-11.21213708018827,-32.51779417889276
post-PA,1875000.0,1,1,0.0,0.0
post-PA,1914062.5,0,0,0.0,0.0
post-PA,1914062.5,1,0,-18.57816420632588,28.270308489254703
post-PA,1914062.5,0,1,-11.211823531810923,-32.75277629219149
post-PA,1914062.5,1,1,0.0,0.0
post-PA,1953125.0,0,0,0.0,0.0
post-PA,1953125.0,1,0,-18.57949246083326,27.79512205702974
post-PA,1953125.0,0,1,-11.211532925757734,-32.987761420856174
post-PA,1953125.0,1,1,0.0,0.0
post-PA,1992187.5,0,0,0.0,0.0
post-PA,1992187.5,1,0,-18.580808788592776,27.319956634200356
post-PA,1992187.5,0,1,-11.211265261499703,-33.2227492559027
post-PA,1992187.5,1,1,0.0,0.0
post-PA,2031250.0,0,0,0.0,0.0
post-PA,2031250.0,1,0,-18.58211316646641,26.844811563576215
post-PA,2031250.0,0,1,-11.211020538472788,-33.45773948839035
post-PA,2031250.0,1,1,0.0,0.0
post-PA,2070312.5,0,0,0.0,0.0
post-PA,2070312.5,1,0,-18.583405571710326,26.369686187010434
post-PA,2070312.5,0,1,-11.210798756077908,-33.69273180941994
post-PA,2070312.5,1,1,0.0,0.0
post-PA,2109375.0,0,0,0.0,0.0
post-PA,2109375.0,1,0,-18.584685981976072,25.89457984541833
post-PA,2109375.0,0,1,-11.210599913680992,-33.92772591013168
post-PA,2109375.0,1,1,0.0,0.0
post-PA,2148437.5,0,0,0.0,0.0
post-PA,2148437.5,1,0,-18.5859543753117,25.419491878795984
post-PA,2148437.5,0,1,-11.210424010612945,-34.162721481703294
post-PA,2148437.5,1,1,0.0,0.0
post-PA,2187500.0,0,0,0.0,0.0
post-PA,2187500.0,1,0,-18.587210730162948,24.944421626239038
post-PA,2187500.0,0,1,-11.210271046169694,-34.397718215348036
post-PA,2187500.0,1,1,0.0,0.0
post-PA,2226562.5,0,0,0.0,0.0
post-PA,2226562.5,1,0,-18.588455025374305,24.46936842596153
post-PA,2226562.5,0,1,-11.21014101961218,-34.63271580231267
post-PA,2226562.5,1,1,0.0,0.0
post-PA,2265625.0,0,0,0.0,0.0
post-PA,2265625.0,1,0,-18.58968724019015,23.994331615314774
post-PA,2265625.0,0,1,-11.210033930166357,-34.86771393387548
post-PA,2265625.0,1,1,0.0,0.0
post-PA,2304687.5,0,0,0.0,0.0
post-PA,2304687.5,1,0,-18.590907354255755,23.51931053080638
post-PA,2304687.5,0,1,-11.209949777023219,-35.10271230134436
post-PA,2304687.5,1,1,0.0,0.0
post-PA,2343750.0,0,0,0.0,0.0
post-PA,2343750.0,1,0,-18.592115347618382,23.04430450811928
post-PA,2343750.0,0,1,-11.209888559338772,-35.337710596054734
post-PA,2343750.0,1,1,0.0,0.0
post-PA,2382812.5,0,0,0.0,0.0
post-PA,2382812.5,1,0,-18.593311200728262,22.569312882130863
post-PA,2382812.5,0,1,-11.20985027623407,-35.572708509367686
post-PA,2382812.5,1,1,0.0,0.0
post-PA,2421875.0,0,0,0.0,0.0
post-PA,2421875.0,1,0,-18.594494894439595,22.09433498693216
post-PA,2421875.0,0,1,-11.209834926795182,-35.807705732667884
post-PA,2421875.0,1,1,0.0,0.0
post-PA,2460937.5,0,0,0.0,0.0
post-PA,2460937.5,1,0,-18.59566641001151,21.619370155847168
post-PA,2460937.5,0,1,-11.209842510073205,-36.04270195736168
post-PA,2460937.5,1,1,0.0,0.0
post-PA,2500000.0,0,0,0.0,0.0
post-PA,2500000.0,1,0,-18.59682572910901,21.14441772145211
post-PA,2500000.0,0,1,-11.209873025084265,-36.27769687487507
post-PA,2500000.0,1,1,0.0,0.0
post-PA,2539062.5,0,0,0.0,0.0
post-PA,2539062.5,1,0,-18.597972833803887,20.669477015594875
post-PA,2539062.5,0,1,-11.209926470809492,-36.51269017665179
post-PA,2539062.5,1,1,0.0,0.0
post-PA,2578125.0,0,0,0.0,0.0
post-PA,2578125.0,1,0,-18.599107706575612,20.19454736941446
post-PA,2578125.0,0,1,-11.210002846195035,-36.74768155415127
post-PA,2578125.0,1,1,0.0,0.0
post-PA,2617187.5,0,0,0.0,0.0
post-PA,2617187.5,1,0,-18.60023033031219,19.719628113360535
post-PA,2617187.5,0,1,-11.210102150152032,-36.982670698846704
post-PA,2617187.5,1,1,0.0,0.0
post-PA,2656250.0,0,0,0.0,0.0
post-PA,2656250.0,1,0,-18.60134068831101,19.244718577212968
post-PA,2656250.0,0,1,-11.210224381556612,-37.21765730222308
post-PA,2656250.0,1,1,0.0,0.0
post-PA,2695312.5,0,0,0.0,0.0
post-PA,2695312.5,1,0,-18.60243876427965,18.769818090101516
post-PA,2695312.5,0,1,-11.21036953924988,-37.452641055775175
post-PA,2695312.5,1,1,0.0,0.0
post-PA,2734375.0,0,0,0.0,0.0
post-PA,2734375.0,1,0,-18.60352454233667,18.29492598052551
post-PA,2734375.0,0,1,-11.210537622037888,-37.68762165100562
post-PA,2734375.0,1,1,0.0,0.0
post-PA,2773437.5,0,0,0.0,0.0
post-PA,2773437.5,1,0,-18.604598007012378,17.820041576373598
post-PA,2773437.5,0,1,-11.210728628691642,-37.92259877942292
post-PA,2773437.5,1,1,0.0,0.0
post-PA,2812500.0,0,0,0.0,0.0
post-PA,2812500.0,1,0,-18.605659143249554,17.345164204943604
post-PA,2812500.0,0,1,-11.210942557947067,-38.15757213253945
post-PA,2812500.0,1,1,0.0,0.0
post-PA,2851562.5,0,0,0.0,0.0
post-PA,2851562.5,1,0,-18.606707936404167,16.87029319296233
post-PA,2851562.5,0,1,-11.211179408504993,-38.392541401869565
post-PA,2851562.5,1,1,0.0,0.0
post-PA,2890625.0,0,0,0.0,0.0
post-PA,2890625.0,1,0,-18.607744372246067,16.3954278666055
post-PA,2890625.0,0,1,-11.211439179031125,-38.62750627892756
post-PA,2890625.0,1,1,0.0,0.0
post-PA,2929687.5,0,0,0.0,0.0
post-PA,2929687.5,1,0,-18.608768436959625,15.920567551517744
post-PA,2929687.5,0,1,-11.211721868156033,-38.862466455225736
post-PA,2929687.5,1,1,0.0,0.0
post-PA,2968750.0,0,0,0.0,0.0
post-PA,2968750.0,1,0,-18.60978011714438,15.445711572832543
post-PA,2968750.0,0,1,-11.212027474475118,-39.09742162227241
post-PA,2968750.0,1,1,0.0,0.0
post-PA,3007812.5,0,0,0.0,0.0
post-PA,3007812.5,1,0,-18.610779399815634,14.970859255192375
post-PA,3007812.5,0,1,-11.212355996548585,-39.33237147157002
post-PA,3007812.5,1,1,0.0,0.0
post-PA,3046875.0,0,0,0.0,0.0
post-PA,3046875.0,1,0,-18.611766272405063,14.496009922768748
post-PA,3046875.0,0,1,-11.212707432901416,-39.56731569461307
post-PA,3046875.0,1,1,0.0,0.0
post-PA,3085937.5,0,0,0.0,0.0
post-PA,3085937.5,1,0,-18.612740722761203,14.021162899282311
post-PA,3085937.5,0,1,-11.213081782023346,-39.80225398288625
post-PA,3085937.5,1,1,0.0,0.0
post-PA,3125000.0,0,0,0.0,0.0
post-PA,3125000.0,1,0,-18.613702739150057,13.546317508023167
post-PA,3125000.0,0,1,-11.213479042368812,-40.03718602786239
post-PA,3125000.0,1,1,0.0,0.0
post-PA,3164062.5,0,0,0.0,0.0
post-PA,3164062.5,1,0,-18.614652310255533,13.071473071870914
post-PA,3164062.5,0,1,-11.213899212356942,-40.272111521000596
post-PA,3164062.5,1,1,0.0,0.0
post-PA,3203125.0,0,0,0.0,0.0
post-PA,3203125.0,1,0,-18.61558942517995,12.596628913315081
post-PA,3203125.0,0,1,-11.2143422903715,-40.50703015374421
post-PA,3203125.0,1,1,0.0,0.0
post-PA,3242187.5,0,0,0.0,0.0
post-PA,3242187.5,1,0,-18.616514073444478,12.121784354475265
post-PA,3242187.5,0,1,-11.214808274760866,-40.741941617518926
post-PA,3242187.5,1,1,0.0,0.0
post-PA,3281250.0,0,0,0.0,0.0
post-PA,3281250.0,1,0,-18.617426244989545,11.646938717121596
post-PA,3281250.0,0,1,-11.215297163837974,-40.97684560373074
post-PA,3281250.0,1,1,0.0,0.0
post-PA,3320312.5,0,0,0.0,0.0
post-PA,3320312.5,1,0,-18.618325930175253,11.172091322694936
post-PA,3320312.5,0,1,-11.215808955880298,-41.211741803764085
post-PA,3320312.5,1,1,0.0,0.0
post-PA,3359375.0,0,0,0.0,0.0
post-PA,3359375.0,1,0,-18.61921311978173,10.697241492327423
post-PA,3359375.0,0,1,-11.216343649129797,-41.44662990897982
post-PA,3359375.0,1,1,0.0,0.0
post-PA,3398437.5,0,0,0.0,0.0
post-PA,3398437.5,1,0,-18.62008780500946,10.222388546862767
post-PA,3398437.5,0,1,-11.216901241792849,-41.681509610713334
post-PA,3398437.5,1,1,0.0,0.0
post-PA,3437500.0,0,0,0.0,0.0
post-PA,3437500.0,1,0,-18.620949977479636,9.74753180687678
post-PA,3437500.0,0,1,-11.217481732040254,-41.91638060027252
post-PA,3437500.0,1,1,0.0,0.0
post-PA,3476562.5,0,0,0.0,0.0
post-PA,3476562.5,1,0,-18.621799629234374,9.272670592697748
post-PA,3476562.5,0,1,-11.218085118007135,-42.15124256893585
post-PA,3476562.5,1,1,0.0,0.0
post-PA,3515625.0,0,0,0.0,0.0
post-PA,3515625.0,1,0,-18.622636752737055,8.797804224427002
post-PA,3515625.0,0,1,-11.218711397792925,-42.3860952079505
post-PA,3515625.0,1,1,0.0,0.0
post-PA,3554687.5,0,0,0.0,0.0
post-PA,3554687.5,1,0,-18.623461340872502,8.322932021959382
post-PA,3554687.5,0,1,-11.219360569461292,-42.62093820853026
post-PA,3554687.5,1,1,0.0,0.0
post-PA,3593750.0,0,0,0.0,0.0
post-PA,3593750.0,1,0,-18.62427338694719,7.848053305003801
post-PA,3593750.0,0,1,-11.220032631040098,-42.855771261853725
post-PA,3593750.0,1,1,0.0,0.0
post-PA,3632812.5,0,0,0.0,0.0
post-PA,3632812.5,1,0,-18.625072884689445,7.373167393103711
post-PA,3632812.5,0,1,-11.220727580521348,-43.09059405906225
post-PA,3632812.5,1,1,0.0,0.0
post-PA,3671875.0,0,0,0.0,0.0
post-PA,3671875.0,1,0,-18.62585982824958,6.898273605657748
post-PA,3671875.0,0,1,-11.221445415861115,-43.32540629125805
post-PA,3671875.0,1,1,0.0,0.0
post-PA,3710937.5,0,0,0.0,0.0
post-PA,3710937.5,1,0,-18.62663421220001,6.423371261940283
post-PA,3710937.5,0,1,-11.222186134979504,-43.56020764950225
post-PA,3710937.5,1,1,0.0,0.0
post-PA,3750000.0,0,0,0.0,0.0
post-PA,3750000.0,1,0,-18.62739603153537,5.948459681121979
post-PA,3750000.0,0,1,-11.22294973576058,-43.79499782481296
post-PA,3750000.0,1,1,0.0,0.0
post-PA,3789062.5,0,0,0.0,0.0
post-PA,3789062.5,1,0,-18.628145281672563,5.473538182290423
post-PA,3789062.5,0,1,-11.223736216052293,-44.02977650816329
post-PA,3789062.5,1,1,0.0,0.0
post-PA,3828125.0,0,0,0.0,0.0
post-PA,3828125.0,1,0,-18.62888195845081,4.998606084470707
post-PA,3828125.0,0,1,-11.22454557366645,-44.264543390479425
post-PA,3828125.0,1,1,0.0,0.0
post-PA,3867187.5,0,0,0.0,0.0
post-PA,3867187.5,1,0,-18.62960605813167,4.523662706646049
post-PA,3867187.5,0,1,-11.225377806378617,-44.49929816263874
post-PA,3867187.5,1,1,0.0,0.0
post-PA,3906250.0,0,0,0.0,0.0
post-PA,3906250.0,1,0,-18.630317577399012,4.048707367778415
post-PA,3906250.0,0,1,-11.226232911928067,-44.73404051546776
post-PA,3906250.0,1,1,0.0,0.0
post-PA,3945312.5,0,0,0.0,0.0
post-PA,3945312.5,1,0,-18.631016513358993,3.573739386829108
post-PA,3945312.5,0,1,-11.227110888017702,-44.96877013974033
post-PA,3945312.5,1,1,0.0,0.0
post-PA,3984375.0,0,0,0.0,0.0
post-PA,3984375.0,1,0,-18.631702863539978,3.0987580827794283
post-PA,3984375.0,0,1,-11.228011732313997,-45.20348672617558
post-PA,3984375.0,1,1,0.0,0.0
post-PA,4023437.5,0,0,0.0,0.0
post-PA,4023437.5,1,0,-18.632376625892437,2.623762774651262
post-PA,4023437.5,0,1,-11.228935442446904,-45.4381899654361
post-PA,4023437.5,1,1,0.0,0.0
post-PA,4062500.0,0,0,0.0,0.0
post-PA,4062500.0,1,0,-18.633037798788852,2.1487527815277216
post-PA,4062500.0,0,1,-11.229882016009814,-45.67287954812591
post-PA,4062500.0,1,1,0.0,0.0
post-PA,4101562.5,0,0,0.0,0.0
post-PA,4101562.5,1,0,-18.63368638102354,1.673727422573744
post-PA,4101562.5,0,1,-11.230851450559438,-45.907555164788555
post-PA,4101562.5,1,1,0.0,0.0
post-PA,4140625.0,0,0,0.0,0.0
post-PA,4140625.0,1,0,-18.634322371812488,1.1986860170566715
post-PA,4140625.0,0,1,-11.231843743615768,-46.142216505905196
post-PA,4140625.0,1,1,0.0,0.0
post-PA,4179687.5,0,0,0.0,0.0
post-PA,4179687.5,1,0,-18.63494577079315,0.7236278843669269
post-PA,4179687.5,0,1,-11.232858892661973,-46.37686326189272
post-PA,4179687.5,1,1,0.0,0.0
post-PA,4218750.0,0,0,0.0,0.0
post-PA,4218750.0,1,0,-18.635556578024207,0.24855234403850043
post-PA,4218750.0,0,1,-11.23389689514432,-46.6114951231017
post-PA,4218750.0,1,1,0.0,0.0
post-PA,4257812.5,0,0,0.0,0.0
post-PA,4257812.5,1,0,-18.63615479398533,-0.22654128423038708
post-PA,4257812.5,0,1,-11.234957748472112,-46.84611177981456
post-PA,4257812.5,1,1,0.0,0.0
post-PA,4296875.0,0,0,0.0,0.0
post-PA,4296875.0,1,0,-18.636740419576874,-0.7016536805567537
post-PA,4296875.0,0,1,-11.236041450017574,-47.08071292224362
post-PA,4296875.0,1,1,0.0,0.0
post-PA,4335937.5,0,0,0.0,0.0
post-PA,4335937.5,1,0,-18.637313456119568,-1.1767855248523371
post-PA,4335937.5,0,1,-11.237147997115784,-47.31529824052918
post-PA,4335937.5,1,1,0.0,0.0
post-PA,4375000.0,0,0,0.0,0.0
post-PA,4375000.0,1,0,-18.63787390535419,-1.6519374968030003
post-PA,4375000.0,0,1,-11.238277387064588,-47.5498674247376
post-PA,4375000.0,1,1,0.0,0.0
post-PA,4414062.5,0,0,0.0,0.0
post-PA,4414062.5,1,0,-18.638421769441184,-2.127110275848283
post-PA,4414062.5,0,1,-11.239429617124497,-47.78442016485935
post-PA,4414062.5,1,1,0.0,0.0
post-PA,4453125.0,0,0,0.0,0.0
post-PA,4453125.0,1,0,-18.63895705096028,-2.6023045411608368
post-PA,4453125.0,0,1,-11.240604684518603,-48.01895615080714
post-PA,4453125.0,1,1,0.0,0.0
post-PA,4492187.5,0,0,0.0,0.0
post-PA,4492187.5,1,0,-18.63947975291007,-3.0775209716260434
post-PA,4492187.5,0,1,-11.24180258643249,-48.25347507241399
post-PA,4492187.5,1,1,0.0,0.0
post-PA,4531250.0,0,0,0.0,0.0
post-PA,4531250.0,1,0,-18.639989878707553,-3.552760245821464
post-PA,4531250.0,0,1,-11.243023320014125,-48.487976619431244
post-PA,4531250.0,1,1,0.0,0.0
post-PA,4570312.5,0,0,0.0,0.0
post-PA,4570312.5,1,0,-18.640487432187673,-4.028023041996531
post-PA,4570312.5,0,1,-11.244266882373777,-48.72246048152677
post-PA,4570312.5,1,1,0.0,0.0
post-PA,4609375.0,0,0,0.0,0.0
post-PA,4609375.0,1,0,-18.640972417602807,-4.503310038052063
post-PA,4609375.0,0,1,-11.2455332705839,-48.95692634828296
post-PA,4609375.0,1,1,0.0,0.0
post-PA,4648437.5,0,0,0.0,0.0
post-PA,4648437.5,1,0,-18.641444839622245,-4.978621911519933
post-PA,4648437.5,0,1,-11.246822481679057,-49.191373909194866
post-PA,4648437.5,1,1,0.0,0.0
post-PA,4687500.0,0,0,0.0,0.0
post-PA,4687500.0,1,0,-18.641904703331644,-5.453959339542746
post-PA,4687500.0,0,1,-11.248134512655795,-49.425802853668266
post-PA,4687500.0,1,1,0.0,0.0
post-PA,4726562.5,0,0,0.0,0.0
post-PA,4726562.5,1,0,-18.64235201423242,-5.929322998853529
post-PA,4726562.5,0,1,-11.24946936047255,-49.66021287101774
post-PA,4726562.5,1,1,0.0,0.0
post-PA,4765625.0,0,0,0.0,0.0
post-PA,4765625.0,1,0,-18.642786778241174,-6.404713565755471
post-PA,4765625.0,0,1,-11.250827022049545,-49.894603650464816
post-PA,4765625.0,1,1,0.0,0.0
post-PA,4804687.5,0,0,0.0,0.0
post-PA,4804687.5,1,0,-18.64320900168903,-6.880131716101665
post-PA,4804687.5,0,1,-11.252207494268674,-50.128974881135996
post-PA,4804687.5,1,1,0.0,0.0
post-PA,4843750.0,0,0,0.0,0.0
post-PA,4843750.0,1,0,-18.643618691320995,-7.355578125274953
post-PA,4843750.0,0,1,-11.253610773973396,-50.36332625206094
post-PA,4843750.0,1,1,0.0,0.0
post-PA,4882812.5,0,0,0.0,0.0
post-PA,4882812.5,1,0,-18.64401585429526,-7.831053468167759
post-PA,4882812.5,0,1,-11.255036857968626,-50.59765745217045
post-PA,4882812.5,1,1,0.0,0.0
post-PA,4921875.0,0,0,0.0,0.0
post-PA,4921875.0,1,0,-18.644400498182502,-8.306558419161988
post-PA,4921875.0,0,1,-11.256485743020626,-50.83196817029468
post-PA,4921875.0,1,1,0.0,0.0
post-PA,4960937.5,0,0,0.0,0.0
post-PA,4960937.5,1,0,-18.644772630965115,-8.782093652108923
